Real cluster_data[] = {
// mass [M_sun]  total_SF [M_sun]  r [kpc]  phi [rad]  z [kpc],
2.70524e+04,1.94018e+06,2.92051e+00,3.92526e+00,4.52519e-03,
1.09174e+04,1.95110e+06,7.53049e+00,5.18393e+00,3.99899e-03,
1.15600e+05,2.06670e+06,4.85508e+00,2.23778e+00,1.93002e-03,
3.38238e+04,2.10052e+06,8.89356e+00,5.41570e+00,4.88417e-03,
5.46042e+05,2.64656e+06,8.63657e+00,1.66071e+00,2.97906e-03,
2.03290e+04,2.66689e+06,6.04728e+00,3.14729e+00,8.82395e-03,
1.08150e+04,2.67771e+06,1.61955e+00,5.88298e-01,5.20750e-03,
1.70960e+04,2.69480e+06,9.61130e-01,2.31734e-01,8.67359e-03,
1.99343e+04,2.71474e+06,2.32661e+00,2.50438e+00,3.26091e-03,
1.34818e+04,2.72822e+06,8.17392e+00,2.40759e-01,1.63344e-03,
2.21490e+04,2.75037e+06,4.51348e+00,4.89256e+00,7.69070e-03,
1.36632e+04,2.76403e+06,7.12649e+00,5.31221e+00,1.23614e-03,
1.49222e+04,2.77895e+06,4.97431e+00,5.81901e+00,2.76999e-04,
4.09196e+04,2.81987e+06,2.22989e+00,4.10944e+00,8.58050e-03,
1.96555e+04,2.83953e+06,2.50396e+00,4.66890e+00,4.09082e-03,
1.11485e+04,2.85068e+06,4.47470e+00,3.61405e+00,3.08955e-03,
2.40385e+04,2.87472e+06,5.29301e+00,5.66068e+00,7.73444e-03,
1.65620e+05,3.04034e+06,8.12549e+00,2.75397e-01,2.36749e-03,
2.91596e+04,3.06950e+06,3.38780e+00,8.74887e-02,4.17164e-03,
1.20060e+04,3.08150e+06,3.25857e+00,9.54703e-01,8.71223e-04,
1.02828e+04,3.09178e+06,2.23254e+00,3.79612e+00,3.54412e-03,
1.00556e+04,3.10184e+06,3.89970e+00,6.77879e-01,6.27742e-03,
2.42525e+04,3.12609e+06,2.88660e+00,6.23638e+00,2.37850e-03,
1.86266e+04,3.14472e+06,3.10711e+00,6.34651e-01,5.60426e-03,
3.11717e+04,3.17589e+06,2.24574e+00,3.13478e+00,5.65997e-03,
1.15716e+04,3.18746e+06,2.12933e+00,5.28598e-01,1.60917e-04,
1.90244e+04,3.20649e+06,6.51002e+00,2.53029e+00,6.83439e-03,
4.05012e+04,3.24699e+06,6.72318e+00,4.42801e+00,9.22332e-03,
5.47676e+04,3.30176e+06,1.94642e+00,7.32786e-01,9.11094e-03,
2.87973e+04,3.33055e+06,6.74238e+00,5.50045e+00,2.55011e-03,
5.99155e+04,3.39047e+06,7.09808e+00,5.27299e+00,3.95126e-03,
2.34776e+04,3.41395e+06,4.94253e+00,5.87532e+00,8.73018e-03,
1.57532e+04,3.42970e+06,1.03236e+00,6.25726e+00,6.51768e-03,
1.61407e+04,3.44584e+06,3.83454e+00,8.33972e-01,9.01471e-03,
1.44073e+04,3.46025e+06,6.88496e+00,9.15402e-02,7.68836e-03,
3.02716e+04,3.49052e+06,1.92226e+00,5.97985e+00,8.13622e-03,
1.34395e+04,3.50396e+06,4.71585e-01,6.07977e+00,2.92399e-03,
2.41614e+04,3.52812e+06,2.03463e+00,2.52205e+00,5.26161e-03,
4.12783e+04,3.56940e+06,3.24365e+00,8.40306e-02,4.00251e-03,
1.58754e+04,3.58527e+06,5.86101e-01,2.04582e+00,8.73892e-03,
2.15926e+04,3.60687e+06,3.87538e-01,3.88444e+00,7.54642e-03,
4.03225e+04,3.64719e+06,3.80826e+00,1.15743e+00,6.69636e-03,
1.09676e+04,3.65816e+06,5.18456e+00,4.09679e+00,4.13333e-03,
3.56530e+04,3.69381e+06,1.63475e+00,9.52135e-01,7.87386e-03,
1.36745e+04,3.70748e+06,4.30118e+00,1.82103e+00,2.58842e-03,
2.52710e+04,3.73275e+06,4.42132e+00,5.54694e-02,8.03790e-03,
1.50487e+04,3.74780e+06,6.30186e+00,4.29531e+00,1.02584e-03,
1.04507e+04,3.75825e+06,2.43014e+00,2.70271e+00,6.53368e-03,
5.76477e+04,3.81590e+06,2.44509e+00,6.25794e+00,9.28595e-03,
3.99338e+04,3.85584e+06,3.45171e+00,3.56769e+00,1.46647e-03,
3.98214e+04,3.89566e+06,1.77189e+00,4.61163e+00,5.69476e-03,
3.64614e+04,3.93212e+06,3.52096e+00,7.22695e-01,1.32445e-03,
4.49279e+04,3.97705e+06,3.94663e+00,2.52020e+00,8.36798e-04,
2.23120e+05,4.20017e+06,8.95831e-01,2.70293e+00,1.27339e-03,
1.85933e+04,4.21876e+06,3.87740e+00,6.67102e-01,1.37353e-03,
1.98243e+04,4.23858e+06,6.72819e+00,6.03602e+00,8.76639e-03,
9.02780e+04,4.32886e+06,2.46673e+00,3.15715e+00,7.73355e-03,
1.49733e+04,4.34384e+06,4.29311e+00,5.69366e+00,8.11002e-03,
1.04381e+04,4.35427e+06,1.24362e+00,8.48981e-01,6.97138e-03,
1.18157e+04,4.36609e+06,1.73854e+00,3.03761e-01,6.82140e-03,
1.78204e+05,4.54429e+06,2.71029e-01,3.88849e+00,8.54920e-03,
1.02510e+04,4.55454e+06,2.40216e+00,1.44504e-01,1.85596e-03,
2.83009e+04,4.58285e+06,8.58072e+00,1.74475e+00,8.75412e-03,
1.36572e+04,4.59650e+06,3.66535e+00,2.75279e+00,6.65650e-03,
1.85246e+04,4.61503e+06,1.68329e+00,4.20034e+00,9.11187e-03,
2.30848e+04,4.63811e+06,4.17274e+00,2.59547e+00,1.29914e-03,
7.58042e+04,4.71392e+06,6.25419e+00,3.04845e-02,7.38156e-03,
1.03121e+04,4.72423e+06,2.76964e+00,4.93601e+00,9.64744e-03,
4.04805e+04,4.76471e+06,7.95252e+00,5.50502e+00,2.79865e-03,
1.24159e+04,4.77712e+06,3.38766e+00,5.42054e+00,7.90736e-03,
1.56980e+04,4.79282e+06,6.70902e+00,1.79648e+00,4.34122e-03,
1.07492e+04,4.80357e+06,3.28405e+00,6.14138e+00,1.34162e-03,
1.03367e+04,4.81391e+06,7.76009e+00,3.28019e+00,7.01903e-03,
1.34808e+04,4.82739e+06,2.52097e+00,5.47850e+00,7.77826e-03,
1.74252e+04,4.84481e+06,3.21278e+00,5.80556e+00,6.13380e-03,
3.04239e+04,4.87524e+06,2.29261e+00,2.35373e+00,9.57151e-04,
2.24090e+05,5.09933e+06,9.40570e-01,5.91796e+00,7.07736e-03,
3.46292e+04,5.13396e+06,6.55208e-01,5.42664e+00,7.64610e-03,
1.01820e+04,5.14414e+06,1.55542e+00,1.08615e+00,7.83981e-03,
1.93661e+04,5.16351e+06,3.86313e+00,3.80458e-01,5.34990e-05,
1.18703e+04,5.17538e+06,7.74244e+00,5.82171e+00,3.86856e-03,
2.36691e+04,5.19904e+06,5.64661e+00,5.75713e+00,8.63951e-03,
2.46704e+04,5.22371e+06,7.96821e-01,1.84490e+00,3.60140e-03,
1.54939e+04,5.23921e+06,5.70448e+00,4.05813e-01,6.71860e-03,
1.01640e+04,5.24937e+06,6.15570e+00,4.36646e+00,7.99717e-03,
1.26878e+04,5.26206e+06,8.04882e+00,5.19760e+00,1.48378e-04,
6.02682e+04,5.32233e+06,2.38113e+00,4.43632e+00,8.38411e-03,
2.79978e+04,5.35033e+06,2.71836e+00,3.91474e+00,9.94565e-03,
1.62893e+04,5.36662e+06,1.75343e+00,1.65980e+00,2.07423e-03,
1.65982e+04,5.38321e+06,2.80338e+00,5.36839e+00,8.29198e-04,
1.00957e+05,5.48417e+06,1.36452e+00,2.86333e+00,3.33311e-03,
1.08592e+05,5.59276e+06,8.75546e+00,2.20881e+00,2.22124e-04,
1.41294e+04,5.60689e+06,9.47164e-01,1.30805e+00,8.21227e-03,
7.67350e+04,5.68363e+06,9.22190e+00,5.47363e+00,5.06789e-03,
6.71302e+04,5.75076e+06,1.65897e+00,2.15375e-01,2.83496e-03,
2.23022e+04,5.77306e+06,9.37470e-01,3.65990e+00,5.71189e-03,
1.12085e+04,5.78427e+06,8.31297e+00,2.22645e+00,2.50463e-03,
1.97386e+04,5.80401e+06,5.06207e+00,4.84895e+00,1.15815e-03,
1.95005e+04,5.82351e+06,5.42613e+00,2.27013e+00,9.89985e-03,
2.09350e+04,5.84444e+06,3.44500e+00,4.40109e+00,7.17347e-03,
1.86488e+05,6.03093e+06,5.57949e+00,8.48103e-01,7.26567e-04,
1.34465e+04,6.04438e+06,5.68601e+00,2.04660e+00,6.67394e-04,
1.80113e+04,6.06239e+06,2.95050e+00,2.51463e+00,2.44406e-03,
1.41981e+04,6.07659e+06,8.49563e-01,1.38819e+00,9.24050e-03,
6.59934e+04,6.14258e+06,5.11606e+00,4.66561e+00,9.71142e-03,
2.00074e+04,6.16259e+06,1.41281e+00,3.53625e+00,3.66021e-03,
1.14357e+04,6.17402e+06,7.14256e+00,1.41286e+00,3.43074e-03,
1.01607e+04,6.18418e+06,4.93771e+00,4.31986e+00,8.14974e-03,
1.34283e+04,6.19761e+06,6.89471e+00,9.72687e-02,9.22464e-03,
1.15061e+04,6.20912e+06,1.71838e+00,7.63674e-01,3.66692e-03,
1.31522e+04,6.22227e+06,1.39392e+00,5.00896e+00,5.99346e-03,
4.92341e+05,6.71461e+06,2.07509e+00,1.77203e+00,4.85192e-03,
1.20147e+04,6.72663e+06,1.21863e+00,3.79546e+00,7.67641e-03,
1.60404e+04,6.74267e+06,3.04626e+00,5.07322e+00,9.28873e-03,
1.96409e+04,6.76231e+06,1.29675e+00,5.52399e+00,4.82064e-04,
1.30288e+04,6.77534e+06,1.02058e+00,2.85856e+00,7.31236e-03,
1.88701e+04,6.79421e+06,2.78579e+00,3.48861e-01,4.71349e-03,
2.31974e+04,6.81740e+06,3.22612e+00,1.88931e+00,3.30070e-03,
1.26802e+05,6.94421e+06,4.48276e+00,3.50472e+00,3.14523e-03,
1.07248e+04,6.95493e+06,4.73603e+00,7.36450e-01,5.77436e-03,
3.21194e+04,6.98705e+06,1.91101e+00,3.68065e+00,8.89720e-03,
1.91684e+04,7.00622e+06,4.51139e-01,1.40787e+00,3.40543e-03,
4.25246e+04,7.04874e+06,5.13446e+00,6.19333e+00,1.22559e-03,
2.03227e+04,7.06907e+06,2.80719e+00,5.65568e+00,2.28905e-03,
1.37871e+04,7.08285e+06,8.25480e+00,3.16296e+00,8.33263e-04,
2.06752e+04,7.10353e+06,4.06891e+00,3.47995e+00,2.82423e-03,
1.62390e+04,7.11977e+06,4.11089e+00,2.26436e+00,9.58405e-03,
1.39620e+04,7.13373e+06,5.34100e+00,1.71535e+00,4.43291e-03,
1.85724e+04,7.15230e+06,1.99537e+00,2.47937e+00,2.63975e-03,
1.00430e+05,7.25273e+06,2.26764e+00,1.71305e+00,8.22836e-03,
1.98255e+04,7.27256e+06,3.71696e+00,4.31641e+00,1.37769e-03,
1.84599e+04,7.29102e+06,9.13828e+00,1.41032e+00,4.15844e-03,
2.93690e+04,7.32039e+06,3.53221e+00,6.16036e+00,3.92585e-03,
3.63884e+04,7.35677e+06,4.43150e+00,2.87737e+00,7.16650e-03,
3.12094e+04,7.38798e+06,4.29119e+00,1.98138e+00,4.78637e-03,
2.47043e+04,7.41269e+06,3.07312e+00,4.13991e+00,4.80931e-03,
2.87777e+04,7.44147e+06,3.24153e+00,5.17500e-01,3.75823e-03,
1.34751e+04,7.45494e+06,4.88161e+00,6.00593e-01,6.71697e-03,
2.16560e+04,7.47660e+06,3.62795e+00,5.37917e+00,4.34745e-03,
2.38167e+04,7.50041e+06,3.37506e+00,4.66329e+00,4.88908e-03,
1.30428e+04,7.51346e+06,3.72673e+00,5.31367e+00,1.92703e-03,
1.14261e+04,7.52488e+06,9.23028e+00,6.10066e+00,8.80151e-03,
6.14374e+04,7.58632e+06,7.61410e+00,5.73269e+00,1.78754e-03,
5.34202e+05,8.12052e+06,3.80302e+00,2.22784e+00,5.85264e-03,
2.03716e+04,8.14089e+06,3.27928e+00,1.64044e+00,2.36299e-03,
4.03543e+04,8.18125e+06,6.98727e+00,2.22355e+00,3.73684e-03,
2.09043e+04,8.20215e+06,9.18158e-01,5.55091e+00,9.88740e-03,
1.42849e+04,8.21644e+06,2.15080e+00,1.86043e+00,8.93873e-03,
6.71740e+04,8.28361e+06,4.87733e+00,1.01893e+00,9.90320e-03,
3.71278e+04,8.32074e+06,4.01652e+00,2.28780e+00,4.29349e-03,
1.00888e+04,8.33083e+06,9.13815e+00,5.24985e+00,2.04107e-03,
2.56762e+04,8.35650e+06,4.11771e+00,2.96046e+00,7.54941e-03,
1.61633e+04,8.37267e+06,4.41288e+00,2.04556e+00,5.02557e-04,
1.17963e+04,8.38446e+06,3.42734e+00,4.40176e-01,3.32855e-03,
2.05174e+04,8.40498e+06,4.93647e+00,3.87217e+00,9.10295e-03,
1.23053e+04,8.41729e+06,3.38463e+00,2.21790e-01,7.60062e-03,
1.79223e+04,8.43521e+06,7.08509e+00,5.49507e-01,8.38225e-03,
2.08413e+04,8.45605e+06,1.14265e+00,4.43225e+00,7.69522e-03,
2.18424e+04,8.47789e+06,5.95241e+00,5.77269e+00,5.08568e-03,
1.20487e+04,8.48994e+06,5.78031e+00,5.61080e+00,5.08395e-03,
1.25758e+04,8.50252e+06,1.09391e+00,5.26213e-01,3.66549e-03,
1.42704e+05,8.64522e+06,1.38990e+00,1.38512e+00,9.13464e-03,
2.44526e+04,8.66967e+06,7.51094e+00,2.60295e+00,5.91381e-03,
4.63351e+04,8.71601e+06,4.98840e+00,1.89681e+00,4.46858e-04,
1.14842e+05,8.83085e+06,1.63754e+00,5.64150e+00,4.11893e-05,
3.49875e+04,8.86584e+06,2.17228e+00,2.51754e+00,6.22281e-03,
1.32650e+04,8.87910e+06,6.95143e-01,6.13429e+00,4.53413e-03,
1.35218e+04,8.89262e+06,4.70780e+00,2.79814e+00,4.91309e-03,
3.98188e+04,8.93244e+06,1.30030e+00,6.09557e+00,9.13391e-03,
1.90148e+04,8.95146e+06,2.57532e+00,3.35024e+00,6.17776e-03,
1.27461e+04,8.96420e+06,2.56750e+00,6.06940e+00,3.40739e-03,
7.81531e+04,9.04236e+06,9.12059e+00,1.97783e+00,7.55945e-03,
1.02465e+04,9.05260e+06,6.06762e-01,1.69367e+00,5.83006e-03,
1.08431e+04,9.06345e+06,5.35864e-01,5.89577e+00,6.87325e-03,
5.98089e+04,9.12326e+06,2.37601e+00,4.59569e+00,1.78610e-03,
2.12786e+04,9.14453e+06,1.33120e+00,1.64260e+00,7.83314e-03,
5.05575e+04,9.19509e+06,4.35199e+00,2.45385e+00,9.59232e-03,
3.34644e+04,9.22856e+06,4.69781e+00,1.98786e-01,8.35351e-03,
4.77979e+04,9.27635e+06,3.89216e+00,1.24529e+00,2.31088e-03,
1.08892e+04,9.28724e+06,5.00768e+00,3.11677e+00,1.92910e-03,
1.70864e+04,9.30433e+06,3.57888e+00,4.39510e+00,7.27383e-03,
1.37215e+04,9.31805e+06,3.19322e+00,6.86735e-01,7.59237e-03,
6.17704e+04,9.37982e+06,5.21684e+00,4.90406e+00,4.27249e-03,
1.09334e+04,9.39076e+06,3.20085e+00,5.82291e+00,6.13416e-03,
1.29724e+04,9.40373e+06,4.14418e+00,2.46164e+00,4.97728e-03,
9.85316e+04,9.50226e+06,1.41362e+00,1.72388e+00,3.06518e-03,
8.97428e+04,9.59200e+06,7.53769e-01,4.57029e-01,7.50026e-03,
1.50629e+04,9.60707e+06,5.57865e+00,5.56092e+00,7.02499e-03,
2.40255e+04,9.63109e+06,6.85117e+00,7.63602e-01,4.86283e-03,
1.84545e+04,9.64954e+06,6.55566e+00,5.40639e+00,4.73932e-04,
1.53074e+04,9.66485e+06,1.10512e+00,4.83816e+00,9.04233e-03,
7.74448e+04,9.74230e+06,4.29729e+00,2.01898e+00,4.01540e-03,
1.11983e+04,9.75350e+06,2.40656e+00,2.80990e+00,9.75816e-03,
1.00878e+04,9.76358e+06,3.79227e+00,1.72895e+00,9.19706e-03,
1.55329e+05,9.91891e+06,3.40504e+00,2.19017e-01,7.86948e-03,
3.94678e+04,9.95838e+06,4.03419e+00,4.95115e+00,3.45692e-03,
1.18571e+04,9.97024e+06,4.24776e+00,4.06172e+00,2.99524e-03,
1.39125e+04,9.98415e+06,2.81461e+00,4.12405e+00,7.08693e-03,
1.92291e+04,1.00034e+07,3.16695e+00,5.88686e+00,4.84999e-03,
1.15253e+05,1.01186e+07,8.67361e+00,4.41922e+00,2.16080e-04,
2.18425e+04,1.01405e+07,5.41167e+00,5.24929e+00,7.24918e-03,
1.12613e+04,1.01517e+07,2.31050e+00,6.17202e+00,3.59807e-03,
2.17029e+05,1.03688e+07,8.25384e-01,3.46664e+00,1.79964e-03,
1.01549e+04,1.03789e+07,2.75197e+00,2.01194e+00,2.84219e-03,
1.35533e+04,1.03925e+07,1.17753e+00,5.42665e+00,8.03994e-04,
1.53247e+04,1.04078e+07,6.26580e+00,4.07064e-01,5.21842e-03,
1.05717e+04,1.04184e+07,2.20373e+00,4.62986e+00,9.14614e-03,
8.61782e+04,1.05045e+07,7.03002e+00,2.23866e+00,3.99664e-04,
2.23699e+04,1.05269e+07,5.32976e+00,2.34783e+00,2.47169e-03,
1.26154e+04,1.05395e+07,2.92603e+00,3.93091e+00,5.29277e-03,
2.45004e+04,1.05640e+07,6.12563e-01,4.45484e+00,3.82989e-03,
1.55246e+04,1.05796e+07,4.56811e+00,1.72639e+00,7.05027e-03,
1.03670e+04,1.05899e+07,4.30721e+00,1.38514e+00,2.38083e-03,
2.35179e+04,1.06134e+07,2.49089e+00,1.60312e+00,2.29050e-03,
1.11673e+05,1.07251e+07,1.42498e+00,1.11389e+00,3.91516e-03,
2.91842e+04,1.07543e+07,1.36270e+00,3.91800e+00,5.64998e-03,
6.18385e+05,1.13727e+07,2.37754e+00,5.03598e+00,2.85141e-03,
1.10446e+04,1.13837e+07,5.98456e+00,3.92667e+00,9.05492e-03,
1.34445e+04,1.13972e+07,8.50320e+00,3.62386e-02,4.39000e-03,
1.04249e+04,1.14076e+07,4.21554e+00,2.31760e+00,9.68504e-03,
1.39061e+05,1.15467e+07,7.96965e+00,3.13849e+00,3.38416e-03,
1.10091e+04,1.15577e+07,3.19120e+00,2.96383e+00,5.50037e-03,
1.46401e+04,1.15723e+07,5.68577e+00,2.92327e+00,6.37932e-03,
8.14113e+04,1.16537e+07,4.57566e+00,2.22246e+00,4.24280e-03,
1.05186e+04,1.16642e+07,6.59015e+00,5.39395e+00,5.23645e-04,
1.18260e+04,1.16761e+07,2.78764e+00,2.62513e+00,3.47388e-03,
1.60791e+04,1.16921e+07,2.63997e+00,2.36699e+00,7.43581e-03,
2.20627e+04,1.17142e+07,4.92585e+00,4.85126e+00,2.30487e-03,
1.88837e+04,1.17331e+07,9.55858e-01,5.46399e+00,2.06669e-03,
1.11102e+04,1.17442e+07,3.27149e+00,5.00610e-01,2.29408e-03,
2.24633e+04,1.17667e+07,9.28178e+00,5.11469e+00,9.55795e-03,
1.06238e+04,1.17773e+07,9.15534e+00,5.97859e+00,7.58275e-03,
1.62759e+04,1.17936e+07,5.63669e+00,5.75998e+00,2.78234e-03,
1.05622e+04,1.18041e+07,3.35278e+00,2.38317e+00,6.99025e-03,
1.26983e+04,1.18168e+07,2.73617e+00,2.39054e+00,3.25839e-03,
3.43974e+04,1.18512e+07,4.49337e-01,2.77022e+00,8.84619e-03,
2.12339e+04,1.18725e+07,3.15364e+00,4.47808e+00,1.49598e-03,
8.53706e+04,1.19578e+07,1.43967e+00,2.77079e+00,2.74418e-03,
3.40878e+04,1.19919e+07,7.44867e+00,2.13160e+00,2.56839e-04,
1.12241e+04,1.20031e+07,4.63083e+00,4.09072e+00,1.26606e-03,
6.10628e+04,1.20642e+07,9.38568e-01,1.31792e+00,2.22983e-03,
4.11655e+04,1.21054e+07,2.04183e+00,3.06454e+00,3.84701e-03,
6.45492e+04,1.21699e+07,3.06909e+00,4.37434e+00,6.59223e-04,
4.96470e+04,1.22196e+07,7.92203e+00,1.64973e+00,8.21504e-03,
3.41069e+05,1.25606e+07,1.13618e+00,5.15444e+00,7.55526e-03,
4.60276e+05,1.30209e+07,4.69369e+00,4.03071e+00,3.14287e-03,
1.01623e+04,1.30311e+07,3.33320e+00,3.20366e+00,4.62274e-03,
6.01804e+04,1.30912e+07,1.29934e+00,5.44533e+00,7.50373e-03,
1.14531e+04,1.31027e+07,2.55662e+00,3.41354e-01,9.13258e-03,
1.05458e+05,1.32082e+07,4.85611e+00,7.83572e-01,5.76133e-03,
1.19058e+04,1.32201e+07,2.41855e+00,3.35724e+00,6.02801e-03,
2.84210e+04,1.32485e+07,4.66061e+00,3.71195e+00,2.51503e-03,
1.72439e+04,1.32657e+07,2.85551e+00,4.61835e+00,7.78764e-03,
1.42066e+04,1.32799e+07,6.46224e+00,5.26343e-01,5.88561e-04,
1.34365e+04,1.32934e+07,2.97077e+00,4.03610e+00,7.86138e-03,
1.05208e+05,1.33986e+07,1.73748e+00,5.04775e+00,6.15199e-03,
2.14399e+04,1.34200e+07,2.90167e+00,4.34270e+00,2.79370e-03,
1.25892e+04,1.34326e+07,1.58694e+00,5.39546e+00,2.74561e-03,
1.03836e+04,1.34430e+07,4.32025e+00,2.34145e+00,4.62977e-03,
7.26140e+04,1.35156e+07,2.14303e+00,3.60295e+00,3.88080e-03,
6.37613e+04,1.35794e+07,4.89242e+00,9.62675e-01,1.07180e-04,
1.38245e+04,1.35932e+07,3.46791e+00,1.53510e+00,8.13909e-04,
1.53887e+04,1.36086e+07,3.65839e+00,2.78532e+00,5.69941e-03,
5.29699e+04,1.36616e+07,4.75231e+00,3.43896e+00,8.95109e-03,
2.59613e+04,1.36875e+07,8.87248e+00,5.42333e+00,3.92057e-03,
1.04231e+04,1.36979e+07,7.79085e+00,1.45547e+00,6.44373e-04,
6.24869e+04,1.37604e+07,3.40912e+00,2.72616e+00,2.88905e-03,
2.05511e+04,1.37810e+07,5.59059e+00,1.38513e+00,8.02646e-03,
2.03390e+04,1.38013e+07,3.34358e+00,9.95542e-01,1.66238e-04,
2.06276e+04,1.38219e+07,5.74141e+00,1.55380e+00,5.96987e-03,
1.05352e+04,1.38325e+07,4.95057e+00,1.91276e+00,9.61684e-03,
2.83494e+04,1.38608e+07,1.62151e+00,3.01999e+00,6.28623e-03,
4.86823e+04,1.39095e+07,1.06000e+00,4.78444e+00,8.63580e-03,
4.09334e+04,1.39504e+07,2.41514e+00,2.12215e+00,3.14234e-03,
2.35287e+04,1.39740e+07,5.35263e+00,7.22987e-01,2.10764e-03,
5.88448e+04,1.40328e+07,2.79522e+00,3.25975e+00,1.80759e-04,
1.13950e+04,1.40442e+07,1.75056e+00,1.83729e+00,3.19652e-03,
1.51145e+04,1.40593e+07,3.32039e+00,6.26030e+00,3.07752e-04,
1.09997e+04,1.40703e+07,3.73516e+00,1.19949e+00,2.61999e-03,
2.88223e+04,1.40991e+07,3.42135e+00,5.75810e+00,7.96355e-03,
1.27256e+04,1.41119e+07,1.48730e+00,4.61333e+00,8.44598e-03,
2.19003e+04,1.41338e+07,7.96968e+00,5.96306e-01,2.13243e-03,
4.95892e+04,1.41834e+07,4.17856e+00,1.64908e-01,9.58121e-03,
1.58034e+04,1.41992e+07,7.93443e+00,4.02902e+00,4.59370e-03,
2.18017e+04,1.42210e+07,1.40924e+00,4.42879e-01,6.35258e-03,
1.64809e+04,1.42374e+07,5.86303e+00,4.66438e+00,3.16840e-03,
1.15761e+04,1.42490e+07,4.63644e-01,1.15203e+00,9.77679e-05,
4.93253e+04,1.42984e+07,9.42457e+00,2.61463e+00,5.30997e-03,
1.10019e+04,1.43094e+07,7.11380e+00,4.55333e+00,1.79669e-03,
1.29850e+04,1.43223e+07,8.41114e+00,3.64151e+00,9.15714e-03,
1.46401e+04,1.43370e+07,4.73946e+00,2.15042e+00,5.62351e-03,
1.10317e+04,1.43480e+07,1.97104e+00,4.84980e+00,6.47254e-03,
1.90111e+04,1.43670e+07,6.91670e+00,2.91896e+00,4.62754e-03,
2.24347e+04,1.43895e+07,5.16086e+00,3.99850e+00,5.98971e-03,
5.31061e+04,1.44426e+07,1.97416e+00,1.41678e+00,1.47649e-03,
1.53966e+04,1.44580e+07,5.11530e+00,2.75174e+00,3.51563e-03,
2.34109e+04,1.44814e+07,7.13799e+00,1.73022e+00,1.30457e-03,
1.80852e+04,1.44995e+07,1.30189e+00,1.96520e+00,8.70047e-03,
6.33051e+04,1.45628e+07,3.67372e+00,5.08824e+00,5.85584e-03,
1.23519e+04,1.45751e+07,1.33825e+00,5.19790e+00,5.00554e-03,
1.18052e+04,1.45869e+07,5.32712e+00,5.23666e+00,3.80701e-03,
1.08286e+04,1.45977e+07,1.66475e+00,2.71951e+00,5.20732e-03,
3.94693e+04,1.46372e+07,2.63191e+00,5.88925e+00,2.66360e-03,
